id,sales_person,country,product,amount,boxes_shipped,first_name,last_name,sale_date,run_id,file_name,file_type,created_at,modified_at
1170,Roddy Speechley,Canada,Milk Bars,609.0,32,Roddy,Speechley,2022-07-13,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1171,Camilla Castle,USA,Spicy Special Slims,1274.0,244,Camilla,Castle,2022-02-11,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1172,Marney O'Breen,USA,Orange Choco,7595.0,181,Marney,O'Breen,2022-01-27,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1173,Van Tuxwell,UK,99% Dark & Pure,4725.0,137,Van,Tuxwell,2022-01-31,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1174,Camilla Castle,USA,White Choc,9681.0,24,Camilla,Castle,2022-08-18,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1175,Andria Kimpton,USA,Raspberry Choco,14504.0,21,Andria,Kimpton,2022-06-30,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1176,Dotty Strutley,Australia,Fruit & Nut Bars,280.0,311,Dotty,Strutley,2022-08-23,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1177,Brien Boise,New Zealand,Mint Chip Choco,63.0,181,Brien,Boise,2022-08-01,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1178,Roddy Speechley,New Zealand,After Nines,8001.0,10,Roddy,Speechley,2022-05-25,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1179,Roddy Speechley,Canada,Organic Choco Syrup,4032.0,82,Roddy,Speechley,2022-01-10,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1180,Dennison Crosswaite,Australia,70% Dark Bites,5859.0,108,Dennison,Crosswaite,2022-02-07,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1181,Karlen McCaffrey,USA,Orange Choco,11095.0,401,Karlen,McCaffrey,2022-05-12,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1182,Madelene Upcott,Australia,Spicy Special Slims,7182.0,408,Madelene,Upcott,2022-03-07,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1183,Dennison Crosswaite,Australia,85% Dark Bars,6881.0,420,Dennison,Crosswaite,2022-04-05,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1184,Andria Kimpton,Canada,Caramel Stuffed Bars,7154.0,348,Andria,Kimpton,2022-01-03,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1185,Dennison Crosswaite,UK,Eclairs,6188.0,270,Dennison,Crosswaite,2022-03-24,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1186,Madelene Upcott,India,Raspberry Choco,4221.0,9,Madelene,Upcott,2022-07-07,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1187,Van Tuxwell,USA,After Nines,630.0,264,Van,Tuxwell,2022-07-26,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1188,Wilone O'Kielt,Australia,Organic Choco Syrup,1743.0,111,Wilone,O'Kielt,2022-07-07,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1189,Karlen McCaffrey,Canada,50% Dark Bites,2919.0,65,Karlen,McCaffrey,2022-07-15,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1190,Roddy Speechley,New Zealand,Orange Choco,49.0,97,Roddy,Speechley,2022-04-01,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1191,Beverie Moffet,Australia,Eclairs,1827.0,6,Beverie,Moffet,2022-06-20,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1192,Kelci Walkden,UK,Fruit & Nut Bars,13006.0,482,Kelci,Walkden,2022-06-29,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1193,Marney O'Breen,USA,50% Dark Bites,1064.0,106,Marney,O'Breen,2022-06-15,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1194,Husein Augar,USA,After Nines,11571.0,180,Husein,Augar,2022-04-08,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1195,Dennison Crosswaite,Australia,Raspberry Choco,5740.0,31,Dennison,Crosswaite,2022-03-14,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1196,Andria Kimpton,USA,Fruit & Nut Bars,1456.0,359,Andria,Kimpton,2022-07-15,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1197,Kelci Walkden,India,Eclairs,5334.0,80,Kelci,Walkden,2022-04-19,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1198,Marney O'Breen,USA,99% Dark & Pure,4151.0,296,Marney,O'Breen,2022-03-28,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1199,Brien Boise,Canada,Spicy Special Slims,8106.0,101,Brien,Boise,2022-03-04,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1200,Karlen McCaffrey,New Zealand,70% Dark Bites,126.0,40,Karlen,McCaffrey,2022-08-02,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1201,Husein Augar,UK,Spicy Special Slims,4697.0,42,Husein,Augar,2022-08-25,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1202,Marney O'Breen,USA,Almond Choco,7798.0,167,Marney,O'Breen,2022-02-25,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1203,Kelci Walkden,India,Orange Choco,9408.0,138,Kelci,Walkden,2022-06-07,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1204,Jan Morforth,India,Spicy Special Slims,1939.0,520,Jan,Morforth,2022-04-12,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1205,Ches Bonnell,India,Spicy Special Slims,10906.0,94,Ches,Bonnell,2022-07-06,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1206,Kelci Walkden,UK,Smooth Sliky Salty,5929.0,175,Kelci,Walkden,2022-01-19,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1207,Madelene Upcott,Australia,Fruit & Nut Bars,5579.0,92,Madelene,Upcott,2022-01-05,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1208,Madelene Upcott,Canada,70% Dark Bites,10927.0,141,Madelene,Upcott,2022-01-24,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1209,Wilone O'Kielt,Australia,Drinking Coco,623.0,283,Wilone,O'Kielt,2022-04-06,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1210,Gunar Cockshoot,Australia,Fruit & Nut Bars,6013.0,21,Gunar,Cockshoot,2022-06-15,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1211,Gigi Bohling,Canada,Baker's Choco Chips,1505.0,47,Gigi,Bohling,2022-01-28,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1212,Kelci Walkden,India,Caramel Stuffed Bars,476.0,125,Kelci,Walkden,2022-03-16,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1213,Rafaelita Blaksland,Australia,Drinking Coco,11550.0,396,Rafaelita,Blaksland,2022-02-21,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1214,Kelci Walkden,USA,Manuka Honey Choco,17318.0,87,Kelci,Walkden,2022-02-16,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1215,Jehu Rudeforth,Canada,Spicy Special Slims,1848.0,27,Jehu,Rudeforth,2022-01-13,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1216,Kelci Walkden,Australia,Eclairs,7273.0,547,Kelci,Walkden,2022-03-23,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1217,Curtice Advani,Canada,Spicy Special Slims,854.0,118,Curtice,Advani,2022-06-16,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1218,Oby Sorrel,India,Raspberry Choco,6832.0,46,Oby,Sorrel,2022-04-14,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1219,Kelci Walkden,UK,Eclairs,4606.0,57,Kelci,Walkden,2022-01-25,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1220,Jan Morforth,India,Almond Choco,4466.0,22,Jan,Morforth,2022-03-11,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1221,Dotty Strutley,UK,Almond Choco,16114.0,96,Dotty,Strutley,2022-07-28,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1222,Marney O'Breen,New Zealand,After Nines,1561.0,44,Marney,O'Breen,2022-03-09,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1223,Husein Augar,Australia,Orange Choco,8897.0,188,Husein,Augar,2022-06-28,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1224,Marney O'Breen,Australia,Milk Bars,2464.0,387,Marney,O'Breen,2022-07-28,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1225,Kelci Walkden,Canada,99% Dark & Pure,4830.0,50,Kelci,Walkden,2022-08-15,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1226,Kaine Padly,Australia,Manuka Honey Choco,2765.0,264,Kaine,Padly,2022-01-12,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1227,Beverie Moffet,New Zealand,White Choc,7126.0,7,Beverie,Moffet,2022-03-24,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1228,Van Tuxwell,UK,Milk Bars,4263.0,90,Van,Tuxwell,2022-07-25,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1229,Oby Sorrel,Canada,99% Dark & Pure,3605.0,403,Oby,Sorrel,2022-08-01,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1230,Van Tuxwell,India,Organic Choco Syrup,19929.0,174,Van,Tuxwell,2022-05-16,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1231,Roddy Speechley,India,Smooth Sliky Salty,5103.0,140,Roddy,Speechley,2022-08-10,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1232,Jan Morforth,India,Eclairs,2541.0,27,Jan,Morforth,2022-01-05,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1233,Ches Bonnell,UK,Smooth Sliky Salty,5663.0,110,Ches,Bonnell,2022-07-11,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1234,Wilone O'Kielt,USA,After Nines,392.0,30,Wilone,O'Kielt,2022-04-25,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1235,Gigi Bohling,New Zealand,Fruit & Nut Bars,10976.0,121,Gigi,Bohling,2022-04-04,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1236,Barr Faughny,USA,Raspberry Choco,9282.0,101,Barr,Faughny,2022-04-12,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1237,Wilone O'Kielt,New Zealand,85% Dark Bars,1827.0,117,Wilone,O'Kielt,2022-08-02,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1238,Gigi Bohling,New Zealand,Manuka Honey Choco,8267.0,272,Gigi,Bohling,2022-06-28,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1239,Ches Bonnell,Australia,Eclairs,4116.0,128,Ches,Bonnell,2022-07-05,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1240,Rafaelita Blaksland,New Zealand,Choco Coated Almonds,2093.0,45,Rafaelita,Blaksland,2022-06-07,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1241,Brien Boise,New Zealand,Smooth Sliky Salty,1015.0,27,Brien,Boise,2022-01-18,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1242,Brien Boise,Australia,Baker's Choco Chips,12516.0,212,Brien,Boise,2022-01-04,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1243,Dennison Crosswaite,Australia,99% Dark & Pure,2758.0,18,Dennison,Crosswaite,2022-01-31,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1244,Kelci Walkden,India,Almond Choco,3297.0,149,Kelci,Walkden,2022-03-14,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1245,Camilla Castle,Australia,70% Dark Bites,6048.0,477,Camilla,Castle,2022-04-29,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1246,Oby Sorrel,India,Smooth Sliky Salty,10101.0,108,Oby,Sorrel,2022-02-07,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1247,Kaine Padly,UK,Organic Choco Syrup,2282.0,178,Kaine,Padly,2022-03-31,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1248,Marney O'Breen,India,Caramel Stuffed Bars,4361.0,81,Marney,O'Breen,2022-03-16,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1249,Karlen McCaffrey,UK,Eclairs,7798.0,196,Karlen,McCaffrey,2022-01-25,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1250,Van Tuxwell,India,Baker's Choco Chips,3052.0,447,Van,Tuxwell,2022-06-20,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1251,Gigi Bohling,UK,After Nines,8029.0,175,Gigi,Bohling,2022-03-29,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1252,Curtice Advani,Australia,Orange Choco,854.0,136,Curtice,Advani,2022-07-12,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1253,Jehu Rudeforth,Canada,Smooth Sliky Salty,5460.0,138,Jehu,Rudeforth,2022-07-11,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1254,Karlen McCaffrey,Canada,Smooth Sliky Salty,3017.0,184,Karlen,McCaffrey,2022-01-19,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1255,Andria Kimpton,USA,85% Dark Bars,8911.0,82,Andria,Kimpton,2022-04-05,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1256,Jehu Rudeforth,Canada,Milk Bars,7203.0,12,Jehu,Rudeforth,2022-02-21,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1257,Rafaelita Blaksland,New Zealand,Caramel Stuffed Bars,13083.0,14,Rafaelita,Blaksland,2022-05-20,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1258,Mallorie Waber,Australia,Milk Bars,2779.0,104,Mallorie,Waber,2022-07-29,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1259,Barr Faughny,USA,Fruit & Nut Bars,9058.0,46,Barr,Faughny,2022-01-28,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1260,Marney O'Breen,UK,Caramel Stuffed Bars,3549.0,112,Marney,O'Breen,2022-07-19,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1261,Mallorie Waber,New Zealand,Manuka Honey Choco,9436.0,11,Mallorie,Waber,2022-04-13,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1262,Roddy Speechley,India,Peanut Butter Cubes,10283.0,21,Roddy,Speechley,2022-02-11,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1263,Roddy Speechley,New Zealand,Milk Bars,5446.0,116,Roddy,Speechley,2022-03-02,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1264,Ches Bonnell,Australia,White Choc,1043.0,202,Ches,Bonnell,2022-03-02,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1265,Van Tuxwell,USA,99% Dark & Pure,12586.0,6,Van,Tuxwell,2022-07-28,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1266,Kelci Walkden,India,After Nines,1687.0,520,Kelci,Walkden,2022-01-07,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1267,Brien Boise,UK,White Choc,5299.0,167,Brien,Boise,2022-04-12,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1268,Van Tuxwell,Canada,Almond Choco,3213.0,72,Van,Tuxwell,2022-06-27,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1269,Jehu Rudeforth,Australia,50% Dark Bites,5194.0,418,Jehu,Rudeforth,2022-01-14,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1270,Karlen McCaffrey,UK,Baker's Choco Chips,4753.0,389,Karlen,McCaffrey,2022-02-07,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1271,Jehu Rudeforth,Australia,Orange Choco,13706.0,26,Jehu,Rudeforth,2022-03-23,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1272,Marney O'Breen,India,Peanut Butter Cubes,6489.0,146,Marney,O'Breen,2022-01-10,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1273,Oby Sorrel,UK,Choco Coated Almonds,9324.0,41,Oby,Sorrel,2022-03-17,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1274,Gigi Bohling,USA,Spicy Special Slims,10829.0,54,Gigi,Bohling,2022-01-21,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1275,Barr Faughny,Australia,White Choc,8113.0,370,Barr,Faughny,2022-07-04,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1276,Kaine Padly,Canada,Peanut Butter Cubes,3269.0,176,Kaine,Padly,2022-07-04,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1277,Dotty Strutley,USA,Manuka Honey Choco,273.0,210,Dotty,Strutley,2022-08-10,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1278,Dennison Crosswaite,Australia,50% Dark Bites,7287.0,12,Dennison,Crosswaite,2022-04-01,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1279,Gigi Bohling,India,Raspberry Choco,2583.0,159,Gigi,Bohling,2022-02-22,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1280,Camilla Castle,UK,White Choc,9982.0,187,Camilla,Castle,2022-01-03,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1281,Karlen McCaffrey,India,Drinking Coco,4795.0,233,Karlen,McCaffrey,2022-05-31,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1282,Dotty Strutley,UK,99% Dark & Pure,9310.0,282,Dotty,Strutley,2022-01-03,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1283,Husein Augar,New Zealand,Caramel Stuffed Bars,497.0,475,Husein,Augar,2022-01-27,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1284,Barr Faughny,UK,50% Dark Bites,581.0,65,Barr,Faughny,2022-01-28,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1285,Curtice Advani,Australia,Organic Choco Syrup,3472.0,311,Curtice,Advani,2022-06-28,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1286,Husein Augar,UK,Choco Coated Almonds,4333.0,43,Husein,Augar,2022-03-02,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1287,Wilone O'Kielt,Australia,After Nines,3325.0,26,Wilone,O'Kielt,2022-05-27,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1288,Dennison Crosswaite,USA,Almond Choco,11718.0,84,Dennison,Crosswaite,2022-06-30,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1289,Barr Faughny,Canada,Peanut Butter Cubes,2100.0,78,Barr,Faughny,2022-06-07,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
1290,Kaine Padly,USA,70% Dark Bites,4018.0,100,Kaine,Padly,2022-05-12,fe690c90738d4d98a578ac412bf3a8a0,Chocolate Sales,json,2025-03-31 03:02:57.758353,2025-03-31 03:02:57.758353
